
Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
0,2019-01-02 00:00:00-05:00,128.1300048828125,128.3800048828125,,127.75,105.609130859375,7631700.0,0.0,0.0
1,2019-01-03 00:00:00-05:00,128.13999938964844,128.27000427246094,,125.72000122070312,103.93096160888672,8654500.0,,0.0
2,2019-01-04 00:00:00-05:00,127.12000274658205,128.64999389648438,126.7300033569336,127.83000183105467,105.6752700805664,8831700.0,0.0,0.0
3,2019-01-07 00:00:00-05:00,127.62999725341795,128.35000610351562,126.8000030517578,127.01000213623048,104.99738311767578,8404700.0,0.0,0.0
4,2019-01-08 00:00:00-05:00,128.17999267578125,130.5,127.7300033569336,129.9600067138672,107.43611907958984,9351600.0,0.0,0.0
5,2019-01-09 00:00:00-05:00,129.8300018310547,130.24000549316406,128.3300018310547,128.92999267578125,106.5846176147461,7403500.0,0.0,0.0
6,2019-01-10 00:00:00-05:00,127.69000244140624,129.88999938964844,127.69000244140624,129.7100067138672,107.22943115234376,6224400.0,0.0,0.0
7,2019-01-11 00:00:00-05:00,129.0,129.83999633789062,128.30999755859375,129.75,107.26251220703124,,0.0,0.0
8,2019-01-14 00:00:00-05:00,128.74000549316406,128.9600067138672,127.58999633789062,128.27999877929688,106.04727935791016,7374400.0,0.0,0.0
9,2019-01-15 00:00:00-05:00,128.52000427246094,129.49000549316406,127.6500015258789,129.36000061035156,,5194400.0,0.0,0.0
10,2019-01-16 00:00:00-05:00,129.41000366210938,129.41000366210938,127.9000015258789,128.0399932861328,105.84886169433594,6264200.0,0.0,
11,2019-01-17 00:00:00-05:00,127.70999908447266,129.52000427246094,127.45999908447266,129.08999633789062,106.71690368652344,7632000.0,0.0,0.0
12,2019-01-18 00:00:00-05:00,129.89999389648438,131.17999267578125,129.4499969482422,130.69000244140625,108.03960418701172,10593000.0,0.0,0.0
13,2019-01-22 00:00:00-05:00,128.1999969482422,129.5,127.01000213623048,128.8000030517578,106.4771499633789,10568100.0,0.0,0.0
14,2019-01-23 00:00:00-05:00,128.5,129.3000030517578,127.93000030517578,128.8000030517578,106.4771499633789,9267800.0,0.0,0.0
15,2019-01-24 00:00:00-05:00,128.49000549316406,128.6999969482422,125.0,127.02999877929688,105.01390838623048,9917000.0,0.0,0.0
16,2019-01-25 00:00:00-05:00,128.1300048828125,128.4499969482422,127.02999877929688,128.22999572753906,106.00593566894533,,0.0,0.0
17,2019-01-28 00:00:00-05:00,127.80999755859376,129.14999389648438,127.29000091552734,128.99000549316406,106.6342315673828,6927700.0,0.0,0.0
18,2019-01-29 00:00:00-05:00,128.9499969482422,130.47000122070312,128.5,130.3300018310547,107.74199676513672,6669300.0,,0.0
19,2019-01-30 00:00:00-05:00,130.3699951171875,132.19000244140625,130.3000030517578,131.63999938964844,108.8249282836914,7299300.0,0.0,0.0
20,2019-01-31 00:00:00-05:00,131.6300048828125,135.19000244140625,130.8699951171875,133.0800018310547,110.0153579711914,17298100.0,0.0,
21,2019-02-01 00:00:00-05:00,134.02000427246094,134.69000244140625,133.47000122070312,134.1999969482422,110.94126892089844,9575200.0,0.0,0.0
22,2019-02-04 00:00:00-05:00,133.9600067138672,,132.2100067138672,132.8800048828125,,7759000.0,0.0,0.0
23,2019-02-05 00:00:00-05:00,133.52000427246094,133.8800048828125,132.75,132.8800048828125,109.85002899169922,6449800.0,0.0,0.0
24,2019-02-06 00:00:00-05:00,133.0800018310547,133.57000732421875,132.3000030517578,133.0,109.94922637939452,5066100.0,0.0,0.0
