Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day
2019-02-05 05:00:00+00:00,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.40394592285156,144406400.0,2019,2,5
2019-02-06 05:00:00+00:00,43.66249847412109,43.89250183105469,43.212501525878906,43.560001373291016,41.418212890625,112958400.0,2019,2,6
2019-02-07 05:00:00+00:00,43.09999847412109,43.48500061035156,42.584999084472656,42.73500061035156,40.6337776184082,126966800.0,2019,2,7
2019-02-08 05:00:00+00:00,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,40.681522369384766,95280000.0,2019,2,8
2019-02-11 05:00:00+00:00,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.44755935668945,83973600.0,2019,2,11
2019-02-12 05:00:00+00:00,42.525001525878906,42.75,42.42499923706055,42.72249984741211,40.79611206054688,89134000.0,2019,2,12
2019-02-13 05:00:00+00:00,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.62660217285156,89960800.0,2019,2,13
2019-02-14 05:00:00+00:00,42.4275016784668,42.81499862670898,42.345001220703125,42.70000076293945,40.77462387084961,87342800.0,2019,2,14
2019-02-15 05:00:00+00:00,42.8125,42.92499923706055,42.4375,42.60499954223633,40.68389892578125,98507200.0,2019,2,15
2019-02-19 05:00:00+00:00,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,40.80564498901367,75891200.0,2019,2,19
2019-02-20 05:00:00+00:00,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.06826019287109,104457600.0,2019,2,20
2019-02-21 05:00:00+00:00,42.95000076293945,43.09249877929688,42.57500076293945,42.76499938964844,40.83669662475586,68998800.0,2019,2,21
2019-02-22 05:00:00+00:00,,43.25,42.845001220703125,43.1612491607666,41.29265594482422,75652800.0,2019,2,22
2019-02-25 05:00:00+00:00,,43.96749877929688,43.48749923706055,43.557498931884766,41.45499610900879,87493600.0,2019,2,25
2019-02-26 05:00:00+00:00,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.61733627319336,68280800.0,2019,2,26
2019-02-27 05:00:00+00:00,43.3025016784668,43.75,43.182498931884766,43.71749877929688,41.74625015258789,111341600.0,2019,2,27
2019-02-28 05:00:00+00:00,43.58000183105469,43.727500915527344,43.22999954223633,43.28749847412109,41.33562469482422,112861600.0,2019,2,28
2019-03-01 05:00:00+00:00,43.56999969482422,43.78749847412109,43.22249984741211,43.74250030517578,41.77012252807617,103544800.0,2019,3,1
2019-03-04 05:00:00+00:00,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,41.98019409179688,109744800.0,2019,3,4
2019-03-05 05:00:00+00:00,43.98500061035156,44.0,43.6349983215332,43.88249969482422,41.90380096435547,78949600.0,2019,3,5
2019-03-06 05:00:00+00:00,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,41.66270065307617,83241600.0,2019,3,6
2019-03-07 05:00:00+00:00,43.46749877929688,43.61000061035156,43.005001068115234,43.125,41.18046188354492,99185600.0,2019,3,7
2019-03-08 05:00:00+00:00,42.58000183105469,43.26750183105469,,43.227500915527344,41.27833938598633,95997600.0,2019,3,8
2019-03-11 04:00:00+00:00,43.872501373291016,44.77999877929688,43.837501525878906,44.72499847412109,42.70830154418945,128044000.0,2019,3,11
2019-03-12 04:00:00+00:00,45.0,45.66749954223633,44.84249877929688,45.227500915527344,43.18815994262695,129870400.0,2019,3,12
2019-03-13 04:00:00+00:00,,45.82500076293945,45.22999954223633,45.4275016784668,43.52476692199707,124130000.0,2019,3,13
2019-03-14 04:00:00+00:00,45.97499847412109,46.025001525878906,45.63999938964844,45.932498931884766,43.86137390136719,94318000.0,2019,3,14
2019-03-15 04:00:00+00:00,46.212501525878906,46.83250045776367,45.935001373291016,46.52999877929688,44.43191909790039,156171600.0,2019,3,15
2019-03-18 04:00:00+00:00,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,44.885501861572266,76039450.0,2019,3,18
2019-03-19 04:00:00+00:00,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.52980041503906,126585600.0,2019,3,19
2019-03-20 04:00:00+00:00,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.551551818847656,124140800.0,2019,3,20
2019-03-21 04:00:00+00:00,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.57330322265625,204136800.0,2019,3,21
2019-03-22 04:00:00+00:00,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.60886001586914,169630800.0,2019,3,22
2019-03-25 04:00:00+00:00,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,45.05738830566406,175381200.0,2019,3,25
2019-03-26 04:00:00+00:00,,48.220001220703125,46.14500045776367,46.6974983215332,44.59187698364258,199202000.0,2019,3,26
2019-03-27 04:00:00+00:00,47.1875,47.43999862670898,46.63750076293945,47.11750030517578,44.992942810058594,119393600.0,2019,3,27
2019-03-28 04:00:00+00:00,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.0526123046875,83121600.0,2019,3,28
2019-03-29 04:00:00+00:00,47.45750045776367,47.52000045776367,47.1349983215332,47.4950008392334,45.34625625610352,94256000.0,2019,3,29
2019-04-01 04:00:00+00:00,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,45.65421676635742,111448000.0,2019,4,1
2019-04-02 04:00:00+00:00,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.31787490844727,91062800.0,2019,4,2
2019-04-03 04:00:00+00:00,,49.125,48.28749847412109,48.837501525878906,46.63538360595703,93087200.0,2019,4,3
2019-04-04 04:00:00+00:00,48.6974983215332,49.09249877929688,48.28499984741211,48.92250061035156,46.71654510498047,76457200.0,2019,4,4
2019-04-05 04:00:00+00:00,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.02928161621094,74106400.0,2019,4,5
2019-04-08 04:00:00+00:00,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,47.76933670043945,103526800.0,2019,4,8
2019-04-09 04:00:00+00:00,50.08000183105469,50.712501525878906,49.807498931884766,49.875,47.626094818115234,143072800.0,2019,4,9
2019-04-10 04:00:00+00:00,49.66999816894531,50.185001373291016,49.54499816894531,50.15499877929688,47.89347076416016,86781200.0,2019,4,10
2019-04-11 04:00:00+00:00,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.49480056762695,83603200.0,2019,4,11
2019-04-12 04:00:00+00:00,49.79999923706055,50.03499984741211,49.0525016784668,49.71749877929688,47.528221130371094,111042800.0,2019,4,12
2019-04-15 04:00:00+00:00,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,47.561641693115234,70146400.0,2019,4,15
2019-04-16 04:00:00+00:00,49.8650016784668,50.34249877929688,49.63999938964844,49.8125,47.56641387939453,102785600.0,2019,4,16
2019-04-17 04:00:00+00:00,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.49266815185547,115627200.0,2019,4,17
2019-04-18 04:00:00+00:00,50.77999877929688,51.03749847412109,50.630001068115234,50.96500015258789,48.66695022583008,96783200.0,2019,4,18
2019-04-22 04:00:00+00:00,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,48.82690048217773,77758000.0,2019,4,22
2019-04-23 04:00:00+00:00,51.10749816894531,,50.97499847412109,51.869998931884766,49.53114318847656,76039450.0,2019,4,23
2019-04-24 04:00:00+00:00,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.45473861694336,70162400.0,2019,4,24
2019-04-25 04:00:00+00:00,51.70750045776367,51.93999862670898,51.27999877929688,51.31999969482422,49.00594329833984,74172800.0,2019,4,25
2019-04-26 04:00:00+00:00,51.22499847412109,51.25,50.52999877929688,51.07500076293945,48.7719841003418,76039450.0,2019,4,26
2019-04-29 04:00:00+00:00,51.09999847412109,,50.96500015258789,51.15250015258789,48.84599304199219,88818800.0,2019,4,29
2019-04-30 04:00:00+00:00,50.76499938964844,50.84999847412109,49.77750015258789,50.16749954223633,47.90540313720703,186139600.0,2019,4,30
2019-05-01 04:00:00+00:00,,53.82749938964844,52.307498931884766,52.630001068115234,50.256874084472656,259309200.0,2019,5,1
2019-05-02 04:00:00+00:00,52.459999084472656,53.16249847412109,52.032501220703125,52.78375053405762,49.92981719970703,127985200.0,2019,5,2
2019-05-03 04:00:00+00:00,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.550514221191406,83569600.0,2019,5,3
2019-05-06 04:00:00+00:00,51.0724983215332,52.209999084472656,50.875,52.119998931884766,49.769866943359375,129772400.0,2019,5,6
2019-05-07 04:00:00+00:00,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.428218841552734,155054800.0,2019,5,7
2019-05-08 04:00:00+00:00,50.47499847412109,51.334999084472656,50.4375,50.72499847412109,48.437767028808594,105358000.0,2019,5,8
2019-05-09 04:00:00+00:00,50.09999847412109,50.41999816894531,49.165000915527344,50.18000030517578,47.9173469543457,139634400.0,2019,5,9
2019-05-10 04:00:00+00:00,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.25352478027344,164834800.0,2019,5,10
2019-05-13 04:00:00+00:00,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.50718307495117,229722400.0,2019,5,13
2019-05-14 04:00:00+00:00,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.21174240112305,146118800.0,2019,5,14
2019-05-15 04:00:00+00:00,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,45.75333786010742,106178800.0,2019,5,15
2019-05-16 04:00:00+00:00,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.55203628540039,132125600.0,2019,5,16
2019-05-17 04:00:00+00:00,46.73249816894531,47.72499847412109,46.68999862670898,47.25,45.293212890625,131516400.0,2019,5,17
2019-05-20 04:00:00+00:00,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,43.87690734863281,154449200.0,2019,5,20
2019-05-21 04:00:00+00:00,46.30500030517578,47.0,46.17499923706055,46.650001525878906,44.718074798583984,113459200.0,2019,5,21
2019-05-22 04:00:00+00:00,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,43.802616119384766,118994400.0,2019,5,22
2019-05-23 04:00:00+00:00,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.05491256713867,146118800.0,2019,5,23
2019-05-24 04:00:00+00:00,45.04999923706055,45.53499984741211,44.65499877929688,44.74250030517578,42.889556884765625,94858800.0,2019,5,24
2019-05-28 04:00:00+00:00,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,42.71222305297852,111792800.0,2019,5,28
2019-05-29 04:00:00+00:00,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.508522033691406,113924800.0,2019,5,29
2019-05-30 04:00:00+00:00,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,42.72899627685547,84873600.0,2019,5,30
2019-05-31 04:00:00+00:00,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,41.95494079589844,108174400.0,2019,5,31
2019-06-03 04:00:00+00:00,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.53076553344727,161584400.0,2019,6,3
2019-06-04 04:00:00+00:00,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.05011749267578,123872000.0,2019,6,4
2019-06-05 04:00:00+00:00,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,43.74509048461914,119093600.0,2019,6,5
2019-06-06 04:00:00+00:00,45.77000045776367,46.36750030517578,45.53749847412109,46.30500030517578,44.38736343383789,90105200.0,2019,6,6
2019-06-07 04:00:00+00:00,46.62749862670898,47.97999954223633,46.442501068115234,47.53749847412109,45.56880569458008,122737600.0,2019,6,7
2019-06-10 04:00:00+00:00,47.95249938964844,48.84249877929688,47.90499877929688,48.14500045776367,46.151145935058594,104883600.0,2019,6,10
2019-06-11 04:00:00+00:00,48.71500015258789,49.0,,48.70249938964844,46.6855583190918,107731600.0,2019,6,11
2019-06-12 04:00:00+00:00,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.53696823120117,73012800.0,2019,6,12
2019-06-13 04:00:00+00:00,48.67499923706055,49.1974983215332,48.400001525878906,48.53749847412109,46.52738952636719,86698400.0,2019,6,13
2019-06-14 04:00:00+00:00,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.18949890136719,75046000.0,2019,6,14
2019-06-17 04:00:00+00:00,48.22499847412109,48.7400016784668,48.04249954223633,48.47249984741211,46.46508407592773,58676400.0,2019,6,17
2019-06-18 04:00:00+00:00,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.55788040161133,106204000.0,2019,6,18
2019-06-19 04:00:00+00:00,49.91999816894531,49.970001220703125,49.32749938964844,49.46749877929688,47.41888046264648,84496800.0,2019,6,19
2019-06-20 04:00:00+00:00,50.09249877929688,50.15250015258789,49.50749969482422,49.8650016784668,47.7999267578125,86056000.0,2019,6,20
2019-06-21 04:00:00+00:00,49.70000076293945,50.212501525878906,49.53749847412109,49.69499969482422,47.636966705322266,191202400.0,2019,6,21
2019-06-24 04:00:00+00:00,,50.040000915527344,49.54249954223633,49.64500045776367,47.58903121948242,72881600.0,2019,6,24
2019-06-25 04:00:00+00:00,49.60749816894531,49.81499862670898,48.8224983215332,48.89250183105469,46.86769485473633,84281200.0,2019,6,25
2019-06-26 04:00:00+00:00,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,47.88140106201172,104270000.0,2019,6,26
2019-06-27 04:00:00+00:00,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,47.86701583862305,83598800.0,2019,6,27
2019-06-28 04:00:00+00:00,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.43087005615234,124442400.0,2019,6,28
2019-07-01 04:00:00+00:00,50.79249954223633,51.122501373291016,50.16249847412109,50.38750076293945,48.30078125,109012000.0,2019,7,1
2019-07-02 04:00:00+00:00,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.58357238769531,67740800.0,2019,7,2
2019-07-03 04:00:00+00:00,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,48.98616027832031,45448000.0,2019,7,3
2019-07-05 04:00:00+00:00,50.837501525878906,51.27000045776367,50.72499847412109,51.057498931884766,48.94303894042969,69062000.0,2019,7,5
2019-07-08 04:00:00+00:00,50.20249938964844,50.34999847412109,49.602500915527344,50.005001068115234,47.934120178222656,101354400.0,2019,7,8
2019-07-09 04:00:00+00:00,49.79999923706055,50.37749862670898,49.70249938964844,50.310001373291016,48.22649002075195,82312000.0,2019,7,9
2019-07-10 04:00:00+00:00,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,48.70339584350586,71588400.0,2019,7,10
2019-07-11 04:00:00+00:00,,51.09749984741211,50.4275016784668,50.4375,48.34870910644531,80767200.0,2019,7,11
2019-07-12 04:00:00+00:00,50.61249923706055,51.0,50.54999923706055,50.82500076293945,48.72016906738281,70380800.0,2019,7,12
2019-07-15 04:00:00+00:00,,51.46749877929688,51.0,51.3025016784668,49.17789459228516,67789600.0,2019,7,15
2019-07-16 04:00:00+00:00,51.147499084472656,51.52750015258789,50.875,51.125,49.00772857666016,67467200.0,2019,7,16
2019-07-17 04:00:00+00:00,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,48.73213958740234,56430000.0,2019,7,17
2019-07-18 04:00:00+00:00,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.28573226928711,74162400.0,2019,7,18
2019-07-19 04:00:00+00:00,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.55000686645508,83717200.0,2019,7,19
2019-07-22 04:00:00+00:00,50.91249847412109,51.807498931884766,50.90250015258789,51.80500030517578,49.65957260131836,89111600.0,2019,7,22
2019-07-23 04:00:00+00:00,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.04780197143555,73420800.0,2019,7,23
2019-07-24 04:00:00+00:00,51.91749954223633,52.28749847412109,51.79249954223633,52.16749954223633,50.00707626342773,59966400.0,2019,7,24
2019-07-25 04:00:00+00:00,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,49.61164855957031,55638400.0,2019,7,25
2019-07-26 04:00:00+00:00,,52.432498931884766,51.78499984741211,51.935001373291016,49.78419876098633,70475600.0,2019,7,26
2019-07-29 04:00:00+00:00,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.24910736083984,86693600.0,2019,7,29
2019-07-30 04:00:00+00:00,52.18999862670898,52.540000915527344,51.82749938964844,52.19499969482422,50.033424377441406,135742800.0,2019,7,30
2019-07-31 04:00:00+00:00,54.10499954223633,55.34249877929688,52.82500076293945,52.151248931884766,51.05431365966797,277125600.0,2019,7,31
2019-08-01 04:00:00+00:00,53.47499847412109,54.50749969482422,51.685001373291016,52.10749816894531,49.94953918457031,216071600.0,2019,8,1
2019-08-02 04:00:00+00:00,,51.60749816894531,50.407501220703125,51.005001068115234,48.89270782470703,163448400.0,2019,8,2
2019-08-05 04:00:00+00:00,49.497501373291016,49.66249847412109,48.14500045776367,48.334999084472656,46.33327102661133,209572000.0,2019,8,5
2019-08-06 04:00:00+00:00,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.210391998291016,143299200.0,2019,8,6
2019-08-07 04:00:00+00:00,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,47.69926452636719,133457600.0,2019,8,7
2019-08-08 04:00:00+00:00,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,48.75130844116211,108038000.0,2019,8,8
2019-08-09 04:00:00+00:00,50.32500076293945,50.68999862670898,49.8224983215332,50.247501373291016,48.34957885742188,98478800.0,2019,8,9
2019-08-12 04:00:00+00:00,49.90499877929688,50.51250076293945,49.78749847412109,50.119998931884766,48.22689437866211,89927600.0,2019,8,12
2019-08-13 04:00:00+00:00,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.269229888916016,188874000.0,2019,8,13
2019-08-14 04:00:00+00:00,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,48.77296447753906,146189600.0,2019,8,14
2019-08-15 04:00:00+00:00,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.52999877929688,108909600.0,2019,8,15
2019-08-16 04:00:00+00:00,51.06999969482422,51.790000915527344,50.959999084472656,51.625,49.67506408691406,110481600.0,2019,8,16
2019-08-19 04:00:00+00:00,,53.182498931884766,52.50749969482422,52.587501525878906,50.60120391845703,97654400.0,2019,8,19
2019-08-20 04:00:00+00:00,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,50.60361099243164,107537200.0,2019,8,20
2019-08-21 04:00:00+00:00,53.247501373291016,53.41249847412109,52.900001525878906,53.15999984741211,51.152076721191406,86141600.0,2019,8,21
2019-08-22 04:00:00+00:00,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.1087760925293,89014800.0,2019,8,22
2019-08-23 04:00:00+00:00,52.35749816894531,53.01250076293945,50.25,50.65999984741211,48.74650955200195,187272000.0,2019,8,23
2019-08-26 04:00:00+00:00,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,49.67265701293945,104174400.0,2019,8,26
2019-08-27 04:00:00+00:00,,52.13750076293945,50.88249969482422,51.040000915527344,49.11214447021485,103493200.0,2019,8,27
2019-08-28 04:00:00+00:00,51.025001525878906,51.43000030517578,,51.38249969482422,49.44171142578125,63755200.0,2019,8,28
2019-08-29 04:00:00+00:00,52.125,52.33000183105469,51.665000915527344,52.25249862670898,50.27885437011719,83962000.0,2019,8,29
2019-08-30 04:00:00+00:00,52.540000915527344,,51.79999923706055,52.185001373291016,50.21391296386719,84573600.0,2019,8,30
2019-09-03 04:00:00+00:00,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.48260116577149,80092000.0,2019,9,3
2019-09-04 04:00:00+00:00,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.32215118408203,76752400.0,2019,9,4
2019-09-05 04:00:00+00:00,53.0,53.49250030517578,52.87749862670898,53.31999969482422,51.3060302734375,95654800.0,2019,9,5
2019-09-06 04:00:00+00:00,53.51250076293945,53.60499954223633,53.12749862670898,53.31499862670898,51.30120849609375,77449200.0,2019,9,6
2019-09-09 04:00:00+00:00,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.5201301574707,109237600.0,2019,9,9
2019-09-10 04:00:00+00:00,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.65315246582031,127111600.0,2019,9,10
2019-09-11 04:00:00+00:00,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,53.78617477416992,76039450.0,2019,9,11
2019-09-12 04:00:00+00:00,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,53.6658935546875,128906800.0,2019,9,12
2019-09-13 04:00:00+00:00,55.0,55.1974983215332,54.255001068115234,54.6875,52.62187957763672,159053200.0,2019,9,13
2019-09-16 04:00:00+00:00,54.432498931884766,55.032501220703125,54.38999938964844,54.97499847412109,52.89851379394531,84632400.0,2019,9,16
2019-09-17 04:00:00+00:00,54.9900016784668,55.20500183105469,54.77999877929688,55.17499923706055,53.09095764160156,73274800.0,2019,9,17
2019-09-18 04:00:00+00:00,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,53.58891296386719,101360000.0,2019,9,18
2019-09-19 04:00:00+00:00,55.50249862670898,55.93999862670898,,55.2400016784668,53.153507232666016,88242400.0,2019,9,19
2019-09-20 04:00:00+00:00,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.37652206420898,221652400.0,2019,9,20
2019-09-23 04:00:00+00:00,54.73749923706055,54.959999084472656,54.41249847412109,54.68000030517578,52.61466979980469,76662000.0,2019,9,23
2019-09-24 04:00:00+00:00,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.36447143554688,124763200.0,2019,9,24
2019-09-25 04:00:00+00:00,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.17034530639648,87613600.0,2019,9,25
2019-09-26 04:00:00+00:00,55.0,55.23500061035156,54.70750045776367,54.97249984741211,52.896114349365234,75334000.0,2019,9,26
2019-09-27 04:00:00+00:00,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,52.63871765136719,101408000.0,2019,9,27
2019-09-30 04:00:00+00:00,55.22499847412109,56.14500045776367,55.1974983215332,55.99250030517578,53.87757873535156,76039450.0,2019,9,30
2019-10-01 04:00:00+00:00,56.26750183105469,,56.04999923706055,56.147499084472656,54.0267333984375,139223200.0,2019,10,1
2019-10-02 04:00:00+00:00,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.573286056518555,138449200.0,2019,10,2
2019-10-03 04:00:00+00:00,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.11983871459961,114426000.0,2019,10,3
2019-10-04 04:00:00+00:00,56.40999984741211,56.872501373291016,55.97249984741211,56.75249862670898,54.60887908935547,138478800.0,2019,10,4
2019-10-07 04:00:00+00:00,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,54.620906829833984,122306000.0,2019,10,7
2019-10-08 04:00:00+00:00,56.45500183105469,57.01499938964844,56.08250045776367,56.09999847412109,53.98102951049805,111820000.0,2019,10,8
2019-10-09 04:00:00+00:00,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,54.61369323730469,74770400.0,2019,10,9
2019-10-10 04:00:00+00:00,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.34980392456055,113013600.0,2019,10,10
2019-10-11 04:00:00+00:00,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,56.8220100402832,166795600.0,2019,10,11
2019-10-14 04:00:00+00:00,58.72499847412109,59.532501220703125,58.66749954223633,58.96749877929688,56.74021911621094,96427600.0,2019,10,14
2019-10-15 04:00:00+00:00,59.09749984741211,59.41249847412109,58.720001220703125,58.83000183105469,56.60791397094727,87360000.0,2019,10,15
2019-10-16 04:00:00+00:00,58.34249877929688,58.810001373291016,58.29999923706055,58.59249877929688,56.37938690185547,73903200.0,2019,10,16
2019-10-17 04:00:00+00:00,58.772499084472656,59.03749847412109,58.380001068115234,58.81999969482422,56.62474822998047,67585200.0,2019,10,17
2019-10-18 04:00:00+00:00,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,56.87010955810547,97433600.0,2019,10,18
2019-10-21 04:00:00+00:00,59.380001068115234,60.247501373291016,59.33000183105469,60.12749862670898,57.85641479492188,87247200.0,2019,10,21
2019-10-22 04:00:00+00:00,60.290000915527344,60.54999923706055,59.90499877929688,59.9900016784668,57.7241096496582,82293600.0,2019,10,22
