Date,Open,High,Low,Close,Adj Close,Volume,105.609130859375,Year,Month,Day
2019-01-02 05:00:00+00:00,128.1300048828125,128.3800048828125,,127.75,105.609130859375,7631700.0,127.75,2019,1,2
2019-01-03 05:00:00+00:00,128.13999938964844,128.27000427246094,,125.72000122070312,103.93096160888672,8654500.0,,2019,1,3
2019-01-04 05:00:00+00:00,127.12000274658205,128.64999389648438,126.7300033569336,127.83000183105467,105.6752700805664,8831700.0,,2019,1,4
2019-01-07 05:00:00+00:00,127.62999725341795,128.35000610351562,126.8000030517578,127.01000213623048,104.99738311767578,8404700.0,,2019,1,7
2019-01-08 05:00:00+00:00,128.17999267578125,130.5,127.7300033569336,129.9600067138672,107.43611907958984,9351600.0,,2019,1,8
2019-01-09 05:00:00+00:00,129.8300018310547,130.24000549316406,128.3300018310547,128.92999267578125,106.5846176147461,7403500.0,,2019,1,9
2019-01-10 05:00:00+00:00,127.69000244140624,129.88999938964844,127.69000244140624,129.7100067138672,107.22943115234376,6224400.0,,2019,1,10
2019-01-11 05:00:00+00:00,129.0,129.83999633789062,128.30999755859375,129.75,107.26251220703124,6933450.0,,2019,1,11
2019-01-14 05:00:00+00:00,128.74000549316406,128.9600067138672,127.58999633789062,128.27999877929688,106.04727935791016,7374400.0,,2019,1,14
2019-01-15 05:00:00+00:00,128.52000427246094,129.49000549316406,127.6500015258789,129.36000061035156,105.94807052612305,5194400.0,,2019,1,15
2019-01-16 05:00:00+00:00,129.41000366210938,129.41000366210938,127.9000015258789,128.0399932861328,105.84886169433594,6264200.0,,2019,1,16
2019-01-17 05:00:00+00:00,127.70999908447266,129.52000427246094,127.45999908447266,129.08999633789062,106.71690368652344,7632000.0,,2019,1,17
2019-01-18 05:00:00+00:00,129.89999389648438,131.17999267578125,129.4499969482422,130.69000244140625,108.03960418701172,10593000.0,,2019,1,18
2019-01-22 05:00:00+00:00,128.1999969482422,129.5,127.01000213623048,128.8000030517578,106.4771499633789,10568100.0,,2019,1,22
2019-01-23 05:00:00+00:00,128.5,129.3000030517578,127.93000030517578,128.8000030517578,106.4771499633789,9267800.0,,2019,1,23
2019-01-24 05:00:00+00:00,128.49000549316406,128.6999969482422,125.0,127.02999877929688,105.01390838623048,9917000.0,,2019,1,24
2019-01-25 05:00:00+00:00,128.1300048828125,128.4499969482422,127.02999877929688,128.22999572753906,106.00593566894533,6933450.0,,2019,1,25
2019-01-28 05:00:00+00:00,127.80999755859376,129.14999389648438,127.29000091552734,128.99000549316406,106.6342315673828,6927700.0,,2019,1,28
2019-01-29 05:00:00+00:00,128.9499969482422,130.47000122070312,128.5,130.3300018310547,107.74199676513672,6669300.0,,2019,1,29
2019-01-30 05:00:00+00:00,130.3699951171875,132.19000244140625,130.3000030517578,131.63999938964844,108.8249282836914,7299300.0,,2019,1,30
2019-01-31 05:00:00+00:00,131.6300048828125,135.19000244140625,130.8699951171875,133.0800018310547,110.0153579711914,17298100.0,,2019,1,31
2019-02-01 05:00:00+00:00,134.02000427246094,134.69000244140625,133.47000122070312,134.1999969482422,110.94126892089844,9575200.0,,2019,2,1
2019-02-04 05:00:00+00:00,133.9600067138672,,132.2100067138672,132.8800048828125,110.39564895629883,7759000.0,,2019,2,4
2019-02-05 05:00:00+00:00,133.52000427246094,133.8800048828125,132.75,132.8800048828125,109.85002899169922,6449800.0,,2019,2,5
2019-02-06 05:00:00+00:00,133.0800018310547,133.57000732421875,132.3000030517578,133.0,109.94922637939452,5066100.0,,2019,2,6
2019-02-07 05:00:00+00:00,132.4499969482422,132.63999938964844,131.52999877929688,132.0500030517578,109.16387939453124,6085300.0,,2019,2,7
2019-02-08 05:00:00+00:00,131.9499969482422,132.4600067138672,131.5399932861328,132.39999389648438,109.45320892333984,4436700.0,,2019,2,8
2019-02-11 05:00:00+00:00,132.30999755859375,132.6699981689453,131.25999450683594,132.0,109.12252044677734,4962200.0,,2019,2,11
2019-02-12 05:00:00+00:00,132.0800018310547,134.3000030517578,132.0800018310547,134.16000366210938,110.90819549560548,6262300.0,,2019,2,12
2019-02-13 05:00:00+00:00,134.07000732421875,134.97999572753906,133.2100067138672,134.4499969482422,111.1479034423828,7902200.0,,2019,2,13
2019-02-14 05:00:00+00:00,134.3000030517578,134.82000732421875,133.35000610351562,134.30999755859375,111.0321807861328,3910400.0,,2019,2,14
2019-02-15 05:00:00+00:00,135.19000244140625,136.41000366210938,135.00999450683594,136.3800048828125,112.74343872070312,6665000.0,,2019,2,15
2019-02-19 05:00:00+00:00,136.13999938964844,136.3800048828125,135.6300048828125,135.69000244140625,112.17301940917967,5935500.0,,2019,2,19
2019-02-20 05:00:00+00:00,135.97000122070312,136.72999572753906,135.72999572753906,136.35000610351562,112.71863555908205,6089800.0,,2019,2,20
2019-02-21 05:00:00+00:00,134.97999572753906,135.7899932861328,134.27000427246094,135.4199981689453,111.94979858398438,6665500.0,,2019,2,21
2019-02-22 05:00:00+00:00,135.2899932861328,136.63999938964844,,136.60000610351562,112.92530822753906,5223900.0,,2019,2,22
2019-02-25 05:00:00+00:00,136.35000610351562,137.49000549316406,135.86000061035156,136.1999969482422,113.34140014648438,6846600.0,,2019,2,25
2019-02-26 05:00:00+00:00,136.44000244140625,136.9600067138672,136.0500030517578,136.11000061035156,113.26651000976562,5106900.0,,2019,2,26
2019-02-27 05:00:00+00:00,135.52000427246094,136.25,135.38999938964844,135.8699951171875,113.0667724609375,4378100.0,,2019,2,27
2019-02-28 05:00:00+00:00,135.9499969482422,137.9499969482422,135.69000244140625,136.63999938964844,23.964250769686544,10133200.0,,2019,2,28
2019-03-01 05:00:00+00:00,137.22000122070312,138.61000061035156,137.00999450683594,138.35000610351562,115.13055419921876,5641600.0,,2019,3,1
2019-03-04 05:00:00+00:00,138.85000610351562,139.41000366210938,137.50999450683594,138.47999572753906,115.23873901367188,6933450.0,,2019,3,4
2019-03-05 05:00:00+00:00,138.80999755859375,139.13999938964844,138.36000061035156,138.77000427246094,115.48004913330078,6568900.0,,2019,3,5
2019-03-06 05:00:00+00:00,139.47000122070312,139.64999389648438,138.60000610351562,139.08999633789062,115.74635314941406,6933450.0,,2019,3,6
2019-03-07 05:00:00+00:00,138.52999877929688,139.1199951171875,137.6999969482422,138.24000549316406,115.0390167236328,6100400.0,,2019,3,7
2019-03-08 05:00:00+00:00,138.08999633789062,139.3000030517578,136.4199981689453,138.05999755859375,114.88919830322266,7046700.0,,2019,3,8
2019-03-11 04:00:00+00:00,,139.02999877929688,137.52000427246094,138.55999755859375,115.30530548095705,6150400.0,,2019,3,11
2019-03-12 04:00:00+00:00,138.64999389648438,,138.5,139.17999267578125,115.82122802734376,5552900.0,,2019,3,12
2019-03-13 04:00:00+00:00,139.58999633789062,139.83999633789062,139.02000427246094,139.41000366210938,115.33857727050781,6446900.0,,2019,3,13
2019-03-14 04:00:00+00:00,138.33999633789062,138.8000030517578,,138.02000427246094,114.85592651367188,8493600.0,,2019,3,14
2019-03-15 04:00:00+00:00,138.0,138.25999450683594,136.8300018310547,137.60000610351562,114.50643157958984,11922500.0,,2019,3,15
2019-03-18 04:00:00+00:00,137.64999389648438,137.77999877929688,136.72000122070312,137.1699981689453,114.14859008789062,7369600.0,,2019,3,18
2019-03-19 04:00:00+00:00,137.61000061035156,138.82000732421875,137.47000122070312,138.44000244140625,115.2054443359375,5882500.0,,2019,3,19
2019-03-20 04:00:00+00:00,138.3300018310547,138.50999450683594,136.64999389648438,137.2899932861328,114.24842834472656,5475700.0,,2019,3,20
2019-03-21 04:00:00+00:00,137.0,138.77999877929688,,138.10000610351562,114.92251586914062,5765100.0,,2019,3,21
2019-03-22 04:00:00+00:00,137.75,138.38999938964844,136.86000061035156,136.91000366210938,113.9322280883789,6528800.0,,2019,3,22
2019-03-25 04:00:00+00:00,136.91000366210938,137.00999450683594,135.74000549316406,136.61000061035156,113.6825714111328,4500300.0,,2019,3,25
2019-03-26 04:00:00+00:00,136.92999267578125,139.27000427246094,136.92999267578125,138.57000732421875,115.31364440917967,4758600.0,,2019,3,26
2019-03-27 04:00:00+00:00,138.58999633789062,139.47999572753906,138.07000732421875,138.6999969482422,115.42181396484376,6764900.0,,2019,3,27
2019-03-28 04:00:00+00:00,139.05999755859375,139.4600067138672,138.7100067138672,138.8800048828125,115.57162475585938,4602100.0,,2019,3,28
2019-03-29 04:00:00+00:00,139.27999877929688,139.8800048828125,138.8800048828125,139.7899932861328,116.328857421875,7168400.0,,2019,3,29
2019-04-01 04:00:00+00:00,139.99000549316406,140.2899932861328,138.74000549316406,138.97999572753906,115.65479278564452,5885200.0,,2019,4,1
2019-04-02 04:00:00+00:00,139.00999450683594,139.00999450683594,136.91000366210938,137.7100067138672,114.59797668457033,5517800.0,,2019,4,2
2019-04-03 04:00:00+00:00,138.1999969482422,138.24000549316406,136.8699951171875,137.1699981689453,114.14859008789062,5947000.0,,2019,4,3
2019-04-04 04:00:00+00:00,136.8699951171875,137.00999450683594,135.1300048828125,135.57000732421875,112.81712341308594,5844600.0,,2019,4,4
2019-04-05 04:00:00+00:00,136.0399932861328,136.5800018310547,135.6999969482422,136.17999267578125,113.32473754882812,4759700.0,,2019,4,5
2019-04-08 04:00:00+00:00,136.0500030517578,,135.6999969482422,136.13999938964844,113.29147338867188,4329600.0,,2019,4,8
2019-04-09 04:00:00+00:00,136.0,136.25999450683594,134.55999755859375,135.57000732421875,112.81712341308594,5210300.0,,2019,4,9
2019-04-10 04:00:00+00:00,135.88999938964844,,135.3300018310547,135.5800018310547,112.82543182373048,4194100.0,,2019,4,10
2019-04-11 04:00:00+00:00,135.9600067138672,136.17999267578125,134.4199981689453,135.2100067138672,112.51753997802734,4485200.0,,2019,4,11
2019-04-12 04:00:00+00:00,135.22000122070312,136.35000610351562,134.75,135.97999572753906,113.1583251953125,5756800.0,,2019,4,12
2019-04-15 04:00:00+00:00,136.0,136.7899932861328,135.8000030517578,136.52000427246094,113.607666015625,5380900.0,,2019,4,15
2019-04-16 04:00:00+00:00,138.32000732421875,140.6999969482422,137.55999755859375,138.02000427246094,114.85592651367188,10745700.0,,2019,4,16
2019-04-17 04:00:00+00:00,139.0,140.14999389648438,137.6699981689453,138.52000427246094,115.27203369140624,9543700.0,,2019,4,17
2019-04-18 04:00:00+00:00,139.35000610351562,140.24000549316406,135.75,137.52000427246094,114.43984985351562,10485300.0,,2019,4,18
2019-04-22 04:00:00+00:00,136.97999572753906,138.49000549316406,136.4600067138672,137.8300018310547,114.69782257080078,4666500.0,,2019,4,22
2019-04-23 04:00:00+00:00,137.4199981689453,140.85000610351562,137.25,139.89999389648438,116.42039489746094,5790500.0,,2019,4,23
2019-04-24 04:00:00+00:00,139.64999389648438,140.13999938964844,138.86000061035156,139.1999969482422,115.83788299560548,5676300.0,,2019,4,24
2019-04-25 04:00:00+00:00,138.52000427246094,139.77000427246094,137.9600067138672,139.64999389648438,116.21236419677734,5218100.0,,2019,4,25
2019-04-26 04:00:00+00:00,139.8800048828125,140.52000427246094,139.30999755859375,140.38999938964844,116.82819366455078,4613600.0,,2019,4,26
2019-04-29 04:00:00+00:00,140.35000610351562,140.42999267578125,139.5800018310547,139.83999633789062,116.3704833984375,4275200.0,,2019,4,29
2019-04-30 04:00:00+00:00,140.19000244140625,141.4499969482422,138.9600067138672,141.1999969482422,117.50220489501952,6003700.0,,2019,4,30
2019-05-01 04:00:00+00:00,140.9499969482422,142.35000610351562,139.75,141.9499969482422,118.1263427734375,6656300.0,,2019,5,1
2019-05-02 04:00:00+00:00,141.91000366210938,142.14999389648438,140.1199951171875,141.27999877929688,117.5688018798828,8835600.0,,2019,5,2
2019-05-03 04:00:00+00:00,141.2899932861328,142.08999633789062,141.0800018310547,142.00999450683594,118.17628479003906,5281600.0,,2019,5,3
2019-05-06 04:00:00+00:00,140.25,142.24000549316406,139.92999267578125,142.08999633789062,118.24285125732422,5818900.0,,2019,5,6
2019-05-07 04:00:00+00:00,140.82000732421875,141.3800048828125,139.05999755859375,139.97000122070312,116.4786605834961,6606700.0,,2019,5,7
2019-05-08 04:00:00+00:00,,140.9199981689453,139.6999969482422,139.7899932861328,116.328857421875,4667300.0,,2019,5,8
2019-05-09 04:00:00+00:00,138.9499969482422,139.32000732421875,137.63999938964844,138.72999572753906,115.44676208496094,5604200.0,,2019,5,9
2019-05-10 04:00:00+00:00,,139.25,136.41000366210938,139.0500030517578,115.71309661865234,4771600.0,,2019,5,10
2019-05-13 04:00:00+00:00,137.85000610351562,138.05999755859375,136.52999877929688,137.1999969482422,114.1735610961914,5560000.0,,2019,5,13
2019-05-14 04:00:00+00:00,137.0399932861328,137.83999633789062,136.72999572753906,136.82000732421875,113.85736083984376,7179400.0,,2019,5,14
2019-05-15 04:00:00+00:00,136.89999389648438,137.49000549316406,135.3300018310547,136.91000366210938,113.9322280883789,6429400.0,,2019,5,15
2019-05-16 04:00:00+00:00,137.38999938964844,,136.97000122070312,138.2100067138672,115.0140380859375,6857200.0,,2019,5,16
2019-05-17 04:00:00+00:00,137.0,139.02999877929688,136.86000061035156,138.61000061035156,115.34691619873048,6915300.0,,2019,5,17
2019-05-20 04:00:00+00:00,138.61000061035156,138.9600067138672,137.67999267578125,138.4199981689453,115.18878936767578,4771100.0,,2019,5,20
2019-05-21 04:00:00+00:00,139.1199951171875,139.57000732421875,138.0800018310547,138.1199951171875,114.93912506103516,4859000.0,,2019,5,21
2019-05-22 04:00:00+00:00,138.35000610351562,138.9499969482422,137.49000549316406,138.75999450683594,115.4717254638672,5456800.0,,2019,5,22
2019-05-23 04:00:00+00:00,138.5,139.85000610351562,137.6699981689453,139.7899932861328,116.328857421875,6951800.0,,2019,5,23
2019-05-24 04:00:00+00:00,139.5,139.5,138.55999755859375,138.85000610351562,116.33727264404295,5473300.0,,2019,5,24
2019-05-28 04:00:00+00:00,139.0,140.49000549316406,137.0500030517578,137.07000732421875,114.84583282470705,11919600.0,,2019,5,28
2019-05-29 04:00:00+00:00,135.88999938964844,135.88999938964844,128.52000427246094,131.3300018310547,110.03654479980467,23247400.0,,2019,5,29
2019-05-30 04:00:00+00:00,131.44000244140625,132.82000732421875,131.1699981689453,132.11000061035156,110.69004821777344,7360600.0,,2019,5,30
2019-05-31 04:00:00+00:00,131.52000427246094,132.0,129.61000061035156,131.14999389648438,109.8857192993164,7811000.0,,2019,5,31
2019-06-03 04:00:00+00:00,131.5,132.39999389648438,131.0399932861328,131.44000244140625,110.1287078857422,8434600.0,,2019,6,3
2019-06-04 04:00:00+00:00,132.60000610351562,134.3000030517578,132.5800018310547,133.72999572753906,112.0473861694336,6648900.0,,2019,6,4
2019-06-05 04:00:00+00:00,134.6999969482422,135.1300048828125,133.86000061035156,134.3800048828125,112.59201049804688,6860600.0,,2019,6,5
2019-06-06 04:00:00+00:00,134.89999389648438,137.66000366210938,134.58999633789062,136.67999267578125,114.5190887451172,9115800.0,,2019,6,6
2019-06-07 04:00:00+00:00,,139.58999633789062,137.13999938964844,138.5500030517578,116.0859146118164,6533900.0,,2019,6,7
2019-06-10 04:00:00+00:00,138.60000610351562,139.14999389648438,137.60000610351562,139.02000427246094,116.47969818115234,4994700.0,,2019,6,10
2019-06-11 04:00:00+00:00,,140.66000366210938,139.5,139.77999877929688,117.11643981933594,8230500.0,,2019,6,11
2019-06-12 04:00:00+00:00,,142.91000366210938,140.3000030517578,141.67999267578125,118.7083969116211,9216500.0,,2019,6,12
2019-06-13 04:00:00+00:00,141.72000122070312,141.9499969482422,,140.7100067138672,117.89567565917967,7500800.0,,2019,6,13
2019-06-14 04:00:00+00:00,141.22999572753906,141.49000549316406,140.0399932861328,140.08999633789062,117.37621307373048,6548100.0,,2019,6,14
2019-06-17 04:00:00+00:00,140.0,140.24000549316406,139.2100067138672,139.44000244140625,116.83159637451172,5562800.0,,2019,6,17
2019-06-18 04:00:00+00:00,140.55999755859375,140.92999267578125,139.7899932861328,140.22999572753906,117.4935073852539,7122700.0,,2019,6,18
2019-06-19 04:00:00+00:00,140.00999450683594,140.97000122070312,139.91000366210938,140.4499969482422,117.67781829833984,6393400.0,,2019,6,19
2019-06-20 04:00:00+00:00,141.25,142.39999389648438,141.0,142.2100067138672,118.36487197875977,6933450.0,,2019,6,20
2019-06-21 04:00:00+00:00,141.4600067138672,142.42999267578125,141.00999450683594,142.08999633789062,119.05192565917967,11272200.0,,2019,6,21
2019-06-24 04:00:00+00:00,142.4199981689453,143.6999969482422,142.08999633789062,143.05999755859375,119.8646469116211,5894700.0,,2019,6,24
2019-06-25 04:00:00+00:00,143.27000427246094,144.97999572753906,143.19000244140625,144.24000549316406,120.85334014892578,7517000.0,,2019,6,25
2019-06-26 04:00:00+00:00,143.85000610351562,143.85000610351562,140.75999450683594,141.85000610351562,118.85084533691406,7674100.0,,2019,6,26
2019-06-27 04:00:00+00:00,142.22999572753906,,140.60000610351562,140.69000244140625,117.87892150878906,5233500.0,,2019,6,27
2019-06-28 04:00:00+00:00,140.74000549316406,141.10000610351562,138.50999450683594,139.27999877929688,116.69754028320312,12792400.0,,2019,6,28
2019-07-01 04:00:00+00:00,140.1999969482422,140.25999450683594,138.72000122070312,139.36000061035156,116.76456451416016,5872300.0,,2019,7,1
2019-07-02 04:00:00+00:00,139.22000122070312,140.02999877929688,138.69000244140625,140.02999877929688,117.325927734375,4501200.0,,2019,7,2
2019-07-03 04:00:00+00:00,141.0,142.17999267578125,140.7899932861328,142.13999938964844,119.09381103515624,3436300.0,,2019,7,3
2019-07-05 04:00:00+00:00,141.74000549316406,141.86000061035156,140.3699951171875,140.57000732421875,117.77835845947266,4652400.0,,2019,7,5
2019-07-08 04:00:00+00:00,140.1199951171875,141.0800018310547,139.63999938964844,140.97000122070312,118.11354064941406,4078100.0,,2019,7,8
2019-07-09 04:00:00+00:00,141.4600067138672,142.47000122070312,140.91000366210938,141.41000366210938,118.482177734375,4217400.0,,2019,7,9
2019-07-10 04:00:00+00:00,141.77999877929688,141.99000549316406,140.6699981689453,141.2100067138672,118.31461334228516,4874400.0,,2019,7,10
2019-07-11 04:00:00+00:00,140.94000244140625,141.2100067138672,139.02000427246094,140.11000061035156,117.39295196533205,5817400.0,,2019,7,11
2019-07-12 04:00:00+00:00,140.1199951171875,140.1199951171875,132.32000732421875,134.3000030517578,112.52498626708984,17780100.0,,2019,7,12
2019-07-15 04:00:00+00:00,135.38999938964844,136.36000061035156,134.4499969482422,134.7100067138672,112.8685073852539,10038200.0,,2019,7,15
2019-07-16 04:00:00+00:00,132.92999267578125,133.8300018310547,131.75,132.5,111.01681518554688,10214500.0,,2019,7,16
2019-07-17 04:00:00+00:00,132.49000549316406,133.5800018310547,131.41000366210938,131.86000061035156,110.48058319091795,8862100.0,,2019,7,17
2019-07-18 04:00:00+00:00,,132.50999450683594,131.1699981689453,132.07000732421875,110.65653228759766,6203100.0,,2019,7,18
2019-07-19 04:00:00+00:00,132.25,132.38999938964844,130.19000244140625,130.30999755859375,109.18189239501952,8340200.0,,2019,7,19
2019-07-22 04:00:00+00:00,130.0,,127.83999633789062,128.63999938964844,107.7826690673828,12624800.0,,2019,7,22
2019-07-23 04:00:00+00:00,128.61000061035156,129.4499969482422,128.16000366210938,128.83999633789062,107.9502410888672,5803600.0,,2019,7,23
2019-07-24 04:00:00+00:00,,129.7899932861328,128.57000732421875,129.77999877929688,108.7378387451172,6838600.0,,2019,7,24
2019-07-25 04:00:00+00:00,130.05999755859375,131.52999877929688,129.6699981689453,131.1199951171875,109.86055755615234,8897800.0,,2019,7,25
2019-07-26 04:00:00+00:00,131.3000030517578,131.3000030517578,130.49000549316406,130.72999572753906,109.53380584716795,4894600.0,,2019,7,26
2019-07-29 04:00:00+00:00,131.0,133.30999755859375,130.2100067138672,133.02000427246094,111.45250701904295,7832000.0,,2019,7,29
2019-07-30 04:00:00+00:00,132.47000122070312,132.49000549316406,131.27000427246094,132.0800018310547,110.6649169921875,5509600.0,,2019,7,30
2019-07-31 04:00:00+00:00,131.63999938964844,132.0,130.17999267578125,130.22000122070312,109.10650634765624,8559200.0,,2019,7,31
2019-08-01 04:00:00+00:00,130.25999450683594,130.74000549316406,129.02000427246094,130.2899932861328,109.16511535644533,7870700.0,,2019,8,1
2019-08-02 04:00:00+00:00,130.86000061035156,131.47000122070312,129.77000427246094,131.07000732421875,109.81869506835938,6574900.0,,2019,8,2
2019-08-05 04:00:00+00:00,130.91000366210938,131.4600067138672,129.00999450683594,130.16000366210938,109.05624389648438,9480000.0,,2019,8,5
2019-08-06 04:00:00+00:00,130.33999633789062,131.22000122070312,129.58999633789062,130.77000427246094,109.56734466552734,7880600.0,,2019,8,6
2019-08-07 04:00:00+00:00,129.36000061035156,130.91000366210938,128.19000244140625,130.2100067138672,109.09812927246094,6771700.0,,2019,8,7
2019-08-08 04:00:00+00:00,130.97999572753906,131.9499969482422,130.22999572753906,131.67999267578125,110.32976531982422,5260500.0,,2019,8,8
2019-08-09 04:00:00+00:00,131.8000030517578,132.75999450683594,131.22999572753906,132.0399932861328,110.63138580322266,4677300.0,,2019,8,9
2019-08-12 04:00:00+00:00,131.5,132.6999969482422,131.2899932861328,131.92999267578125,110.53925323486328,6852100.0,,2019,8,12
2019-08-13 04:00:00+00:00,132.3000030517578,134.10000610351562,132.0,133.4199981689453,111.78768920898438,5013200.0,,2019,8,13
2019-08-14 04:00:00+00:00,132.52999877929688,132.5399932861328,130.1300048828125,130.25999450683594,109.14002227783205,7736200.0,,2019,8,14
2019-08-15 04:00:00+00:00,130.1699981689453,131.07000732421875,129.25,130.5399932861328,109.37462615966795,7251200.0,,2019,8,15
2019-08-16 04:00:00+00:00,131.47000122070312,131.6699981689453,130.60000610351562,131.36000061035156,110.06165313720705,5858900.0,,2019,8,16
2019-08-19 04:00:00+00:00,132.5,132.57000732421875,131.82000732421875,132.25,110.80735778808594,4958000.0,,2019,8,19
2019-08-20 04:00:00+00:00,131.9600067138672,132.66000366210938,130.4600067138672,130.60000610351562,109.42488098144533,7302000.0,,2019,8,20
2019-08-21 04:00:00+00:00,131.6999969482422,132.41000366210938,130.85000610351562,131.52999877929688,110.20411682128906,6912800.0,,2019,8,21
2019-08-22 04:00:00+00:00,131.60000610351562,132.1300048828125,130.8000030517578,131.27000427246094,109.98625946044922,7213500.0,,2019,8,22
2019-08-23 04:00:00+00:00,131.07000732421875,131.25999450683594,127.12999725341795,127.7300033569336,108.93375015258789,15714000.0,,2019,8,23
2019-08-26 04:00:00+00:00,127.41999816894533,128.0800018310547,126.62999725341795,127.8000030517578,107.88124084472656,8889500.0,,2019,8,26
2019-08-27 04:00:00+00:00,,132.39999389648438,129.10000610351562,129.63999938964844,109.43446350097656,20183800.0,,2019,8,27
2019-08-28 04:00:00+00:00,127.86000061035156,128.8699951171875,127.01000213623048,128.67999267578125,108.6240692138672,9878800.0,,2019,8,28
2019-08-29 04:00:00+00:00,128.83999633789062,129.1999969482422,126.83000183105467,128.24000549316406,108.25267028808594,6749900.0,,2019,8,29
2019-08-30 04:00:00+00:00,128.27000427246094,129.10000610351562,127.62000274658205,128.36000061035156,108.35396575927734,7371100.0,,2019,8,30
2019-09-03 04:00:00+00:00,127.98999786376952,128.97999572753906,127.51000213623048,128.74000549316406,108.67472839355467,5710200.0,,2019,9,3
2019-09-04 04:00:00+00:00,129.49000549316406,129.58999633789062,128.0800018310547,128.86000061035156,108.77601623535156,4807200.0,,2019,9,4
