Date,Apple_Close,Apple_Volume,Amazon_Close,Amazon_Volume,JP Morgan_Close,JP Morgan_Volume,Johnson&Johnson_Close,Johnson&Johnson_Volume,Total Energies_Close,Total Energies_Volume
2019-01-29 05:00:00+00:00,38.66999816894531,166348800.0,79.69400024414062,92656000.0,104.16999816894533,9743300.0,130.3300018310547,6669300.0,54.06999969482422,1938600.0
2019-01-30 05:00:00+00:00,41.3125,244439200.0,83.52149963378906,115676000.0,104.41000366210938,12526300.0,131.63999938964844,7299300.0,54.39999961853027,2250000.0
2019-01-31 05:00:00+00:00,41.61000061035156,162958400.0,85.9365005493164,218206000.0,103.5,17520600.0,133.0800018310547,17298100.0,54.72999954223633,1259300.0
2019-02-01 05:00:00+00:00,41.630001068115234,130672400.0,81.3115005493164,230124000.0,103.87999725341795,13000800.0,134.1999969482422,9575200.0,55.310001373291016,1233900.0
2019-02-04 05:00:00+00:00,42.58749961853027,125982000.0,81.66549682617188,98582000.0,104.25,9871500.0,132.8800048828125,7759000.0,55.5099983215332,1066300.0
2019-02-05 05:00:00+00:00,43.54499816894531,144406400.0,82.94049835205078,89062000.0,103.79000091552734,12763000.0,132.8800048828125,6449800.0,55.88999938964844,1182100.0
2019-02-06 05:00:00+00:00,43.560001373291016,112958400.0,82.01300048828125,78798000.0,103.73999786376952,8745000.0,133.0,5066100.0,55.619998931884766,2025600.0
2019-02-07 05:00:00+00:00,42.73500061035156,126966800.0,80.71849822998047,92532000.0,102.37999725341795,13177500.0,132.0500030517578,6085300.0,54.560001373291016,2068500.0
2019-02-08 05:00:00+00:00,42.602500915527344,95280000.0,79.41100311279297,113150000.0,101.36000061035156,12892600.0,132.39999389648438,4436700.0,55.15999984741211,1400100.0
2019-02-11 05:00:00+00:00,42.35749816894531,83973600.0,79.55000305175781,66346000.0,100.87999725341795,10580350.0,132.0,4962200.0,55.150001525878906,1675000.0
2019-02-12 05:00:00+00:00,42.72249984741211,89134000.0,81.90049743652344,97172000.0,102.5999984741211,12852300.0,134.16000366210938,6262300.0,55.61000061035156,2175900.0
2019-02-13 05:00:00+00:00,42.54499816894531,89960800.0,82.0,71206000.0,103.08999633789062,10754100.0,134.4499969482422,7902200.0,54.880001068115234,2401100.0
2019-02-14 05:00:00+00:00,42.70000076293945,87342800.0,81.13249969482422,82410000.0,102.41999816894533,11518500.0,134.30999755859375,3910400.0,55.369998931884766,1903500.0
2019-02-15 05:00:00+00:00,42.60499954223633,98507200.0,80.39749908447266,86878000.0,105.5500030517578,14716900.0,136.3800048828125,6665000.0,56.290000915527344,1046800.0
2019-02-19 05:00:00+00:00,42.73249816894531,75891200.0,81.37899780273438,73634000.0,105.18000030517578,12764900.0,135.69000244140625,5935500.0,56.38999938964844,746700.0
2019-02-20 05:00:00+00:00,43.00749969482422,104457600.0,81.1050033569336,66752000.0,105.69000244140624,10030300.0,136.35000610351562,6089800.0,56.36000061035156,1214300.0
2019-02-21 05:00:00+00:00,42.76499938964844,68998800.0,80.97200012207031,69668000.0,105.47000122070312,8400100.0,135.4199981689453,6665500.0,56.09000015258789,1142200.0
2019-02-22 05:00:00+00:00,43.1612491607666,75652800.0,81.5780029296875,61924000.0,105.0,10647300.0,136.60000610351562,5223900.0,56.83000183105469,1885900.0
2019-02-25 05:00:00+00:00,43.557498931884766,87493600.0,81.6500015258789,63690000.0,106.0999984741211,11230700.0,136.1999969482422,6846600.0,56.4900016784668,1271600.0
2019-02-26 05:00:00+00:00,43.58250045776367,68280800.0,81.81999969482422,53316000.0,105.29000091552734,10580350.0,136.11000061035156,5106900.0,56.65999984741211,1651000.0
2019-02-27 05:00:00+00:00,43.71749877929688,111341600.0,82.05449676513672,62976000.0,105.16000366210938,9968800.0,135.8699951171875,4378100.0,56.70000076293945,1122900.0
2019-02-28 05:00:00+00:00,43.28749847412109,112861600.0,81.99150085449219,60518000.0,104.36000061035156,15156900.0,136.63999938964844,10133200.0,56.954999923706055,1120300.0
2019-03-01 05:00:00+00:00,43.74250030517578,103544800.0,83.4000015258789,99498000.0,104.43000030517578,13813300.0,138.35000610351562,5641600.0,57.209999084472656,1816100.0
2019-03-04 05:00:00+00:00,43.962501525878906,109744800.0,84.80850219726562,123348000.0,104.19000244140624,12466300.0,138.47999572753906,6933450.0,57.540000915527344,2762900.0
2019-03-05 05:00:00+00:00,43.88249969482422,78949600.0,84.62149810791016,73630000.0,104.11000061035156,10856600.0,138.77000427246094,6568900.0,57.83000183105469,3991000.0
2019-03-06 05:00:00+00:00,43.630001068115234,83241600.0,83.44750213623047,79920000.0,103.72000122070312,9070800.0,139.08999633789062,6933450.0,57.54999923706055,3115200.0
2019-03-07 05:00:00+00:00,43.125,99185600.0,81.29750061035156,99140000.0,102.97000122070312,12705700.0,138.24000549316406,6100400.0,57.09999847412109,1675000.0
2019-03-08 05:00:00+00:00,43.227500915527344,95997600.0,81.04000091552734,93340000.0,103.01000213623048,10582400.0,138.05999755859375,7046700.0,56.63999938964844,3020100.0
2019-03-11 04:00:00+00:00,44.72499847412109,128044000.0,83.53099822998047,77528000.0,104.3499984741211,9763200.0,138.55999755859375,6150400.0,56.93000030517578,1113500.0
2019-03-12 04:00:00+00:00,45.227500915527344,129870400.0,83.65499877929688,72290000.0,104.04000091552734,10219100.0,139.17999267578125,5552900.0,56.88999938964844,1675000.0
2019-03-13 04:00:00+00:00,45.4275016784668,124130000.0,84.54049682617188,58887800.0,104.38999938964844,13022200.0,139.41000366210938,6446900.0,58.34999847412109,1648800.0
2019-03-14 04:00:00+00:00,45.932498931884766,94318000.0,84.31099700927734,58932000.0,105.33999633789062,10926500.0,138.02000427246094,8493600.0,58.369998931884766,1669400.0
2019-03-15 04:00:00+00:00,46.52999877929688,156171600.0,85.61799621582031,151018000.0,106.5500030517578,24811700.0,137.60000610351562,11922500.0,57.81999969482422,1081200.0
2019-03-18 04:00:00+00:00,47.005001068115234,76039450.0,87.10749816894531,108582000.0,107.19000244140624,12935500.0,137.1699981689453,7369600.0,58.650001525878906,888200.0
2019-03-19 04:00:00+00:00,46.63249969482422,126585600.0,88.09249877929688,127284000.0,106.8000030517578,12889300.0,138.44000244140625,5882500.0,57.68999862670898,1925600.0
2019-03-20 04:00:00+00:00,47.040000915527344,124140800.0,89.8635025024414,125312000.0,104.5199966430664,14920700.0,137.2899932861328,5475700.0,57.91999816894531,1336800.0
2019-03-21 04:00:00+00:00,48.772499084472656,204136800.0,90.96299743652344,115356000.0,102.87000274658205,19751000.0,138.10000610351562,5765100.0,56.96499824523926,1172500.0
2019-03-22 04:00:00+00:00,47.76250076293945,169630800.0,90.96299743652344,127260000.0,99.76000213623048,31115200.0,136.91000366210938,6528800.0,56.0099983215332,1675000.0
2019-03-25 04:00:00+00:00,47.185001373291016,175381200.0,90.96299743652344,58887800.0,98.93000030517578,21032300.0,136.61000061035156,4500300.0,55.709999084472656,703800.0
2019-03-26 04:00:00+00:00,46.6974983215332,199202000.0,89.6240005493164,97318000.0,99.91999816894533,15987100.0,138.57000732421875,4758600.0,56.18999862670898,2330000.0
2019-03-27 04:00:00+00:00,47.11750030517578,119393600.0,88.28500366210938,86496000.0,99.58000183105467,12753200.0,138.6999969482422,6764900.0,55.7400016784668,1675000.0
2019-03-28 04:00:00+00:00,47.18000030517578,83121600.0,88.6709976196289,60860000.0,100.40500259399414,12454100.0,138.8800048828125,4602100.0,55.56999969482422,1255700.0
2019-03-29 04:00:00+00:00,47.4950008392334,94256000.0,89.0374984741211,58887800.0,101.2300033569336,10580350.0,139.7899932861328,7168400.0,55.650001525878906,965400.0
2019-04-01 04:00:00+00:00,47.810001373291016,111448000.0,90.70950317382812,84776000.0,104.63999938964844,17499300.0,138.97999572753906,5885200.0,55.80500030517578,1680800.0
2019-04-02 04:00:00+00:00,48.505001068115234,91062800.0,90.6989974975586,68962000.0,105.13999938964844,10580350.0,137.7100067138672,5517800.0,55.959999084472656,1325000.0
2019-04-03 04:00:00+00:00,48.837501525878906,93087200.0,91.03500366210938,78522000.0,105.3499984741211,10580350.0,137.1699981689453,5947000.0,55.86000061035156,1432800.0
2019-04-04 04:00:00+00:00,48.92250061035156,76457200.0,90.94300079345705,72478000.0,105.55999755859376,10580350.0,135.57000732421875,5844600.0,56.02999877929688,615200.0
2019-04-05 04:00:00+00:00,49.25,74106400.0,91.86399841308594,72810000.0,105.30999755859376,9933700.0,136.17999267578125,4759700.0,56.72999954223633,1122800.0
2019-04-08 04:00:00+00:00,50.025001525878906,103526800.0,92.49299621582033,75056000.0,105.6500015258789,8056300.0,136.13999938964844,4329600.0,57.060001373291016,1320100.0
2019-04-09 04:00:00+00:00,49.875,143072800.0,91.79199981689452,74288000.0,104.87000274658205,9092200.0,135.57000732421875,5210300.0,56.43999862670898,710000.0
2019-04-10 04:00:00+00:00,50.15499877929688,86781200.0,92.3665008544922,59280000.0,105.33999633789062,10882300.0,135.5800018310547,4194100.0,56.77999877929688,1086300.0
2019-04-11 04:00:00+00:00,49.73749923706055,83603200.0,92.20349884033205,53096000.0,106.2300033569336,11183800.0,135.2100067138672,4485200.0,56.380001068115234,1675000.0
2019-04-12 04:00:00+00:00,49.71749877929688,111042800.0,92.15299987792967,62288000.0,111.20999908447266,25834100.0,135.97999572753906,5756800.0,56.34000015258789,1429500.0
2019-04-15 04:00:00+00:00,49.807498931884766,70146400.0,92.24349975585938,58887800.0,109.94000244140624,10580350.0,136.52000427246094,5380900.0,56.36000061035156,1675000.0
2019-04-16 04:00:00+00:00,49.8125,102785600.0,93.1520004272461,60892000.0,111.0999984741211,11583200.0,138.02000427246094,10745700.0,55.68000030517578,1177600.0
2019-04-17 04:00:00+00:00,50.782501220703125,115627200.0,93.24099731445312,57870000.0,114.3000030517578,17791900.0,138.52000427246094,9543700.0,56.43999862670898,1921300.0
2019-04-18 04:00:00+00:00,50.96500015258789,96783200.0,93.08450317382812,54998000.0,113.45999908447266,12501900.0,137.52000427246094,10485300.0,57.14499855041503,1005700.0
2019-04-22 04:00:00+00:00,51.13249969482422,77758000.0,94.63650131225586,67476000.0,113.5999984741211,7975900.0,137.8300018310547,4666500.0,57.84999847412109,1193800.0
2019-04-23 04:00:00+00:00,51.869998931884766,76039450.0,96.1884994506836,92808000.0,113.73999786376952,9193100.0,139.89999389648438,5790500.0,57.380001068115234,1318600.0
2019-04-24 04:00:00+00:00,51.790000915527344,70162400.0,95.0875015258789,73516000.0,113.5500030517578,9245700.0,139.1999969482422,5676300.0,55.59999847412109,2095300.0
2019-04-25 04:00:00+00:00,51.31999969482422,74172800.0,95.1125030517578,121982000.0,113.61000061035156,9311800.0,139.64999389648438,5218100.0,55.3849983215332,1195100.0
2019-04-26 04:00:00+00:00,51.07500076293945,76039450.0,97.53150177001952,168652000.0,114.47000122070312,7889300.0,140.38999938964844,4613600.0,55.16999816894531,2069300.0
2019-04-29 04:00:00+00:00,51.15250015258789,88818800.0,96.92150115966795,80426000.0,116.12000274658205,10580350.0,139.83999633789062,4275200.0,54.70000076293945,2624100.0
2019-04-30 04:00:00+00:00,50.16749954223633,186139600.0,96.32599639892578,70120000.0,116.0500030517578,11389100.0,141.1999969482422,6003700.0,55.66999816894531,1787000.0
2019-05-01 04:00:00+00:00,52.630001068115234,259309200.0,95.68349838256836,62340000.0,115.16000366210938,10412900.0,141.9499969482422,6656300.0,55.3799991607666,1675000.0
2019-05-02 04:00:00+00:00,52.78375053405762,127985200.0,95.04100036621094,79258000.0,115.41000366210938,8613300.0,141.27999877929688,8835600.0,55.09000015258789,2083900.0
2019-05-03 04:00:00+00:00,52.9375,83569600.0,98.1230010986328,127632000.0,116.12000274658205,8185400.0,142.00999450683594,5281600.0,55.18000030517578,1056200.0
2019-05-06 04:00:00+00:00,52.119998931884766,129772400.0,97.52749633789062,108356000.0,115.08999633789062,9387000.0,142.08999633789062,5818900.0,53.9900016784668,3380500.0
2019-05-07 04:00:00+00:00,50.71500015258789,155054800.0,96.7079963684082,118042000.0,113.20999908447266,15017700.0,139.97000122070312,6606700.0,52.470001220703125,2419700.0
2019-05-08 04:00:00+00:00,50.72499847412109,105358000.0,95.88849639892578,81572000.0,112.61000061035156,9575800.0,139.7899932861328,4667300.0,52.52000045776367,1314900.0
2019-05-09 04:00:00+00:00,50.18000030517578,139634400.0,94.99349975585938,106166000.0,112.5199966430664,12205900.0,138.72999572753906,5604200.0,52.790000915527344,1244800.0
2019-05-10 04:00:00+00:00,49.29499816894531,164834800.0,94.4990005493164,114360000.0,112.51000213623048,13189000.0,139.0500030517578,4771600.0,53.2599983215332,1332400.0
2019-05-13 04:00:00+00:00,46.43000030517578,229722400.0,93.25249862670898,115668000.0,109.4499969482422,13783700.0,137.1999969482422,5560000.0,52.52999877929688,1744400.0
2019-05-14 04:00:00+00:00,47.165000915527344,146118800.0,92.00599670410156,92582000.0,110.31999969482422,10503600.0,136.82000732421875,7179400.0,53.0,1045000.0
2019-05-15 04:00:00+00:00,47.72999954223633,106178800.0,93.55750274658205,93852000.0,110.81499862670898,10142000.0,136.91000366210938,6429400.0,53.45000076293945,1112500.0
2019-05-16 04:00:00+00:00,47.52000045776367,132125600.0,95.37850189208984,94156000.0,111.30999755859376,9672700.0,138.2100067138672,6857200.0,54.27999877929688,1405200.0
2019-05-17 04:00:00+00:00,47.25,131516400.0,93.4499969482422,94732000.0,110.7699966430664,9570100.0,138.61000061035156,6915300.0,54.810001373291016,2569900.0
2019-05-20 04:00:00+00:00,45.772499084472656,154449200.0,92.94850158691406,75964000.0,111.3499984741211,8518200.0,138.4199981689453,4771100.0,54.88999938964844,1799300.0
2019-05-21 04:00:00+00:00,46.650001525878906,113459200.0,92.8759994506836,80102000.0,111.7300033569336,7967900.0,138.1199951171875,4859000.0,55.060001373291016,1430600.0
2019-05-22 04:00:00+00:00,45.69499969482422,118994400.0,92.98400115966795,58732000.0,110.81999969482422,7918900.0,138.75999450683594,5456800.0,54.130001068115234,1208500.0
2019-05-23 04:00:00+00:00,44.915000915527344,146118800.0,90.77400207519533,88486000.0,108.63999938964844,14558000.0,139.7899932861328,6951800.0,52.9900016784668,1060100.0
2019-05-24 04:00:00+00:00,44.74250030517578,94858800.0,91.16400146484376,67394000.0,109.70999908447266,8537300.0,138.85000610351562,5473300.0,53.41999816894531,896000.0
2019-05-28 04:00:00+00:00,44.557498931884766,111792800.0,91.82150268554688,58887800.0,108.5199966430664,11665500.0,137.07000732421875,11919600.0,52.900001525878906,1181200.0
2019-05-29 04:00:00+00:00,44.345001220703125,113924800.0,91.31875228881836,85580000.0,108.22000122070312,9966400.0,131.3300018310547,23247400.0,52.5099983215332,1020700.0
2019-05-30 04:00:00+00:00,44.57500076293945,84873600.0,90.81600189208984,62938000.0,107.05999755859376,10367800.0,132.11000061035156,7360600.0,52.02000045776367,1436200.0
2019-05-31 04:00:00+00:00,43.76750183105469,108174400.0,88.75350189208984,92376000.0,106.7599983215332,10952800.0,131.14999389648438,7811000.0,51.5,1706600.0
2019-06-03 04:00:00+00:00,43.32500076293945,161584400.0,84.6344985961914,181974000.0,106.45999908447266,11680700.0,131.44000244140625,8434600.0,52.27999877929688,1273100.0
2019-06-04 04:00:00+00:00,44.90999984741211,123872000.0,86.47799682617188,113582000.0,108.29499816894531,12858600.0,133.72999572753906,6648900.0,52.720001220703125,1527900.0
2019-06-05 04:00:00+00:00,45.6349983215332,119093600.0,87.0979995727539,84796000.0,110.12999725341795,8340500.0,134.3800048828125,6860600.0,52.31999969482422,2445300.0
2019-06-06 04:00:00+00:00,46.30500030517578,90105200.0,87.71800231933594,73786000.0,110.37000274658205,8726700.0,136.67999267578125,9115800.0,53.34999847412109,1675000.0
2019-06-07 04:00:00+00:00,47.53749847412109,122737600.0,90.20149993896484,96164000.0,109.16000366210938,10618900.0,138.5500030517578,6533900.0,53.380001068115234,1588900.0
2019-06-10 04:00:00+00:00,48.14500045776367,104883600.0,93.03150177001952,107420000.0,110.33999633789062,11380600.0,139.02000427246094,4994700.0,53.72999954223633,1771800.0
2019-06-11 04:00:00+00:00,48.70249938964844,107731600.0,93.18499755859376,80854000.0,110.68000030517578,9847700.0,139.77999877929688,8230500.0,54.5099983215332,1840300.0
2019-06-12 04:00:00+00:00,48.54750061035156,73012800.0,92.76599884033205,53566000.0,109.2699966430664,9670500.0,141.67999267578125,9216500.0,52.810001373291016,3709100.0
2019-06-13 04:00:00+00:00,48.53749847412109,86698400.0,93.12474822998047,55916000.0,109.54000091552734,8406900.0,140.7100067138672,7500800.0,52.83000183105469,1675000.0
2019-06-14 04:00:00+00:00,48.185001373291016,75046000.0,93.4834976196289,57024000.0,109.81999969482422,9077400.0,140.08999633789062,6548100.0,53.18000030517578,2181700.0
2019-06-17 04:00:00+00:00,48.47249984741211,58676400.0,94.30149841308594,52686000.0,109.22000122070312,8128600.0,139.44000244140625,5562800.0,52.630001068115234,1659800.0
2019-06-18 04:00:00+00:00,49.61249923706055,106204000.0,94.87049865722656,77914000.0,110.70999908447266,11057300.0,140.22999572753906,7122700.0,53.68999862670898,1987000.0
2019-06-19 04:00:00+00:00,49.46749877929688,84496800.0,95.4394989013672,57906000.0,109.91000366210938,13126500.0,140.4499969482422,6393400.0,54.060001373291016,1675000.0
2019-06-20 04:00:00+00:00,49.8650016784668,86056000.0,95.90950012207033,64344000.0,110.19000244140624,13638000.0,142.2100067138672,6933450.0,54.95000076293945,1494700.0
2019-06-21 04:00:00+00:00,49.69499969482422,191202400.0,95.56500244140624,78672000.0,109.44000244140624,27089500.0,142.08999633789062,11272200.0,55.369998931884766,1027400.0
2019-06-24 04:00:00+00:00,49.64500045776367,72881600.0,94.73925018310545,45660000.0,108.66000366210938,13039600.0,143.05999755859375,5894700.0,55.75,1115700.0
2019-06-25 04:00:00+00:00,48.89250183105469,84281200.0,93.91349792480467,60246000.0,107.76000213623048,18660100.0,144.24000549316406,7517000.0,55.45000076293945,1675000.0
2019-06-26 04:00:00+00:00,49.95000076293945,104270000.0,94.8915023803711,48838000.0,108.4800033569336,10324600.0,141.85000610351562,7674100.0,56.08000183105469,1319400.0
2019-06-27 04:00:00+00:00,49.935001373291016,83598800.0,94.8915023803711,42834000.0,108.83999633789062,10906600.0,140.69000244140625,5233500.0,55.59999847412109,617300.0
2019-06-28 04:00:00+00:00,49.47999954223633,124442400.0,95.5004997253418,60748000.0,111.8000030517578,21634700.0,139.27999877929688,12792400.0,55.790000915527344,759200.0
2019-07-01 04:00:00+00:00,50.38750076293945,109012000.0,96.1094970703125,63842000.0,113.68000030517578,12724500.0,139.36000061035156,5872300.0,56.02999877929688,955300.0
2019-07-02 04:00:00+00:00,50.682498931884766,67740800.0,96.71549987792967,52918000.0,113.8000030517578,10174900.0,140.02999877929688,4501200.0,55.93999862670898,769300.0
2019-07-03 04:00:00+00:00,51.102500915527344,45448000.0,96.9499969482422,33806000.0,112.81999969482422,6849400.0,142.13999938964844,3436300.0,55.5099983215332,1286300.0
2019-07-05 04:00:00+00:00,51.057498931884766,69062000.0,97.14550018310548,52568000.0,113.48999786376952,7929400.0,140.57000732421875,4652400.0,55.55499839782715,575300.0
2019-07-08 04:00:00+00:00,50.005001068115234,101354400.0,97.61599731445312,57668000.0,112.87000274658205,6917200.0,140.97000122070312,4078100.0,55.59999847412109,783200.0
2019-07-09 04:00:00+00:00,50.310001373291016,82312000.0,99.41500091552734,86914000.0,113.3499984741211,8947300.0,141.41000366210938,4217400.0,55.47999954223633,797400.0
2019-07-10 04:00:00+00:00,50.807498931884766,71588400.0,100.87049865722656,98638000.0,113.0199966430664,10580350.0,141.2100067138672,4874400.0,56.29999923706055,979100.0
2019-07-11 04:00:00+00:00,50.4375,80767200.0,100.05349731445312,58887800.0,114.0999984741211,11595200.0,140.11000061035156,5817400.0,56.43000030517578,1034100.0
2019-07-12 04:00:00+00:00,50.82500076293945,70380800.0,100.5500030517578,50186000.0,115.3000030517578,10783400.0,134.3000030517578,17780100.0,56.45000076293945,2183300.0
2019-07-15 04:00:00+00:00,51.3025016784668,67789600.0,101.04949951171876,59626000.0,113.9000015258789,12946600.0,134.7100067138672,10038200.0,56.58000183105469,2682500.0
2019-07-16 04:00:00+00:00,51.125,67467200.0,100.49500274658205,52364000.0,113.94499969482422,16945000.0,132.5,10214500.0,55.59000015258789,2201100.0
2019-07-17 04:00:00+00:00,50.837501525878906,56430000.0,99.60150146484376,51176000.0,113.98999786376952,13120900.0,131.86000061035156,8862100.0,54.630001068115234,3494600.0
2019-07-18 04:00:00+00:00,51.415000915527344,74162400.0,98.8949966430664,69738000.0,114.66999816894533,9397200.0,132.07000732421875,6203100.0,54.45000076293945,1675000.0
2019-07-19 04:00:00+00:00,50.647499084472656,83717200.0,98.22599792480467,63712000.0,113.54000091552734,10402800.0,130.30999755859375,8340200.0,54.5,1488200.0
2019-07-22 04:00:00+00:00,51.80500030517578,89111600.0,98.97525024414062,58000000.0,114.2699966430664,9061100.0,128.63999938964844,12624800.0,54.40999984741211,1550900.0
2019-07-23 04:00:00+00:00,52.209999084472656,73420800.0,99.72450256347656,54070000.0,116.36000061035156,12752200.0,128.83999633789062,5803600.0,54.29999923706055,1032300.0
2019-07-24 04:00:00+00:00,52.16749954223633,59966400.0,100.04049682617188,52626000.0,116.83000183105467,10011000.0,129.77999877929688,6838600.0,53.795000076293945,2529900.0
2019-07-25 04:00:00+00:00,51.755001068115234,55638400.0,98.69100189208984,82730000.0,115.70999908447266,10580350.0,131.1199951171875,8897800.0,53.290000915527344,876100.0
2019-07-26 04:00:00+00:00,51.935001373291016,70475600.0,97.15249633789062,98542000.0,116.22000122070312,10580350.0,130.72999572753906,4894600.0,53.630001068115234,818700.0
2019-07-29 04:00:00+00:00,52.41999816894531,86693600.0,95.62249755859376,89864000.0,115.8499984741211,8500400.0,133.02000427246094,7832000.0,53.39000129699707,1453600.0
2019-07-30 04:00:00+00:00,52.19499969482422,135742800.0,94.92649841308594,58887800.0,115.58999633789062,7121100.0,132.0800018310547,5509600.0,53.150001525878906,3365900.0
2019-07-31 04:00:00+00:00,52.151248931884766,277125600.0,93.33899688720705,89414000.0,116.0,13648000.0,130.22000122070312,8559200.0,51.7400016784668,3663000.0
2019-08-01 04:00:00+00:00,52.10749816894531,216071600.0,92.76599884033205,94266000.0,112.94000244140624,15664500.0,130.2899932861328,7870700.0,50.93000030517578,2811200.0
2019-08-02 04:00:00+00:00,51.005001068115234,163448400.0,91.16200256347656,99124000.0,112.93000030517578,11025500.0,131.07000732421875,6574900.0,49.38999938964844,4046100.0
2019-08-05 04:00:00+00:00,48.334999084472656,209572000.0,88.25650024414062,121164000.0,109.56999969482422,15855300.0,130.16000366210938,9480000.0,49.18000030517578,3653400.0
2019-08-06 04:00:00+00:00,49.25,143299200.0,89.3915023803711,101406000.0,110.43000030517578,10580350.0,130.77000427246094,7880600.0,48.970001220703125,2437500.0
2019-08-07 04:00:00+00:00,49.7599983215332,133457600.0,89.66999816894531,90538000.0,108.02999877929688,17320900.0,130.2100067138672,6771700.0,48.7599983215332,1306500.0
2019-08-08 04:00:00+00:00,50.85749816894531,108038000.0,91.64450073242188,74024000.0,109.86000061035156,10903300.0,131.67999267578125,5260500.0,49.31999969482422,1211000.0
2019-08-09 04:00:00+00:00,50.247501373291016,98478800.0,90.44525146484375,57596000.0,109.73999786376952,9980800.0,132.0399932861328,4677300.0,48.790000915527344,1031900.0
2019-08-12 04:00:00+00:00,50.119998931884766,89927600.0,89.24600219726562,58110000.0,107.68000030517578,9393700.0,131.92999267578125,6852100.0,48.630001068115234,1794900.0
2019-08-13 04:00:00+00:00,52.24250030517578,188874000.0,91.21700286865234,79880000.0,109.33999633789062,12124700.0,133.4199981689453,5013200.0,49.43000030517578,5128800.0
2019-08-14 04:00:00+00:00,50.6875,146189600.0,88.14800262451172,97872000.0,104.8000030517578,19491800.0,130.25999450683594,7736200.0,48.31999969482422,4206100.0
2019-08-15 04:00:00+00:00,50.435001373291016,108909600.0,88.80599975585938,75182000.0,105.1999969482422,13365600.0,130.5399932861328,7251200.0,48.04999923706055,1351600.0
2019-08-16 04:00:00+00:00,51.625,110481600.0,89.62850189208984,60360000.0,107.72000122070312,11830600.0,131.36000061035156,5858900.0,48.0099983215332,1675000.0
2019-08-19 04:00:00+00:00,52.587501525878906,97654400.0,90.80599975585938,56326000.0,108.69000244140624,8265400.0,132.25,4958000.0,48.90999984741211,1878200.0
2019-08-20 04:00:00+00:00,52.59000015258789,107537200.0,90.06900024414062,38590000.0,107.30999755859376,8374000.0,130.60000610351562,7302000.0,48.56999969482422,1678700.0
